order_id,order_date,ship_date,city,channel,customer_tier,quantity,unit_price,discount_pct,commission_paid,revenue
100938,06/06/2025,2025-06-16,Riyadh,store,bronze,23,83.55,0.118,51.81,1727.04
100878,28 May 2025,2025-06-06,Riyadh,phone,silver,2,38.18,,1.78,59.44
102980,2024/10/06,2024-10-14,abha,store,bronze,31,53.39,0.221,38.28,1276.02
100513,20 Sep 2024,2024-10-01,Riyadh ,store,silver,35,67.77,0.111,62.18,2072.73
101024,12/04/2024,2024-12-16,JEDDAH,online,silver,21,25.36,0.181,13.69,456.37
103501,16 May 2024,2024-05-17,Jeddah,online,silver,14,36.68,0.078,14.46,482.14
103261,2024-02-12,2024-02-15,Riyadh,phone,bronze,26,20.28,,11.86,395.47
104868,8 Jun 2024,2024-06-18,Riyadh ,store,silver,8,189.54,,29.03,967.55
103227,2025-04-28,2025-05-12,Dammam,phone,bronze,20,54.81,,29.8,993.26
104842,1 Apr 2025,2025-04-15, Jeddah,phone,bronze,25,75.26,,54.41,1813.71
104330,2024-07-22,2024-08-03,TABUK ,online,bronze,5,39.72,0.07,5.54,184.64
102488,2024/09/20,2024-09-27,abha,store,silver,37,60.92,0.15,57.52,1917.29
103499,2024/09/20,2024-09-29,Jeddah,online,bronze,38,107.54,0.188,97.76,3258.75
103874,3 Jul 2024,2024-07-04,riyadh,online,bronze,29,29.02,0.128,21.89,729.52
102724,2024/08/20,2024-08-24,Jeddah,store,bronze,13,15.02,0.262,4.43,147.54
100932,2025-02-27,2025-03-10,Jeddah,online,gold,18,43.88,,15.75,524.94
101000,2024-10-09,2024-10-20,Riyadh,phone,bronze,25,29.97,,17.72,590.59
102647,9 Jul 2024,2024-07-22,dammam ,online,silver,3,40.21,0.183,3.01,100.43
100982,2025/05/03,2025-05-17,Abha,store,bronze,18,52.28,0.136,24.63,820.97
103914,14 Apr 2024,2024-04-17,JEDDAH,online,silver,30,79.52,0.175,59.94,1997.87
103213,2024/10/31,2024-11-06,Abha,store,bronze,15,172.47,0.032,77.09,2569.6
102914,2024-01-21,2024-01-27,Dammam,store,bronze,4,20.87,0.116,2.23,74.49
102059,2025-03-02,2025-03-16,Riyadh,online,silver,21,93.23,,43.58,1452.57
103134,2025/03/26,2025-04-01,Riyadh,online,bronze,22,11.67,,5.52,183.85
104735,26 Oct 2024,2024-10-30,Tabuk,online,bronze,37,30.66,0.193,27.11,903.68
102089,08/31/2024,2024-09-01,Dammam,online,gold,22,36.3,,15.65,521.55
101681,2024-07-29,2024-08-01,Dammam,online,silver,37,23.51,,19.65,654.89
100711,2024-11-06,2024-11-14,Tabuk,online,bronze,11,43.33,0.159,11.75,391.54
104309,14 Sep 2024,2024-09-19,TABUK ,store,silver,5,17.8,0.144,2.26,75.31
101395,2024-10-27,2024-11-03,Abha,online,bronze,30,17.31,0.073,14.47,482.48
102935,05/26/2025,2025-05-27,Dammam,online,silver,34,16.87,0.124,14.95,498.44
100918,09/02/2024,2024-09-08,Riyadh ,store,bronze,29,82.76,0.223,55.96,1865.28
103036,12/15/2024,2024-12-21,DAMMAM,store,bronze,31,68.24,0.114,55.67,1855.79
100118,2024-12-12,2024-12-24,Dammam,phone,gold,3,92.41,,6.09,203.16
100379,02/09/2024,2024-02-13,Jeddah,online,bronze,21,67.54,0.126,38.82,1293.95
104659,03/09/2024,2024-03-15,JEDDAH,online,bronze,15,37.56,0.073,15.62,520.8
103818,16 Oct 2024,2024-10-29,Riyadh,phone,bronze,39,77.24,,84.22,2807.32
100482,02/06/2024,2024-02-09,Riyadh,online,silver,31,133.76,0.12,107.61,3587.09
103635,2025-01-11,2025-01-13,Jeddah,online,bronze,22,53.79,,24.12,804.14
100579,2024-07-22,2024-07-28,Abha,online,bronze,2,122.74,0.235,5.51,183.56
100512,2024-05-27,2024-06-06,Abha,phone,gold,7,9.15,,1.49,49.66
100450,08/01/2024,2024-08-05,Dammam,online,silver,10,20.96,0.085,5.65,188.36
103340,2024/10/30,2024-11-12,JEDDAH,online,bronze,31,140.8,0.11,117.22,3907.38
100615,10/18/2024,2024-10-30,Riyadh ,store,bronze,14,46.94,,14.29,476.39
100916,2024/10/15,2024-10-17,Tabuk,store,silver,13,82.91,0.065,31.78,1059.4
101598,2024-08-19,2024-09-02,Riyadh,phone,bronze,21,27.56,,17.92,597.29
103962,2024-06-06,2024-06-08,Riyadh,online,bronze,11,35.29,0.118,10.51,350.31
102752,2024-08-18,2024-08-20,dammam ,online,bronze,25,75.63,0.046,52.77,1759.13
101688,2025-01-25,2025-02-03,Jeddah,online,silver,8,11.68,0.055,2.74,91.33
101527,2024-04-10,2024-04-11, Jeddah,phone,silver,28,168.09,,104.38,3479.2
104798,4 Feb 2024,2024-02-09,JEDDAH,store,silver,11,26.16,0.2,6.76,225.21
102235,2024/10/05,2024-10-12,dammam ,online,silver,10,64.34,0.101,17.22,573.92
103608,2024-10-09,2024-10-12,Riyadh,online,silver,8,20.68,0.16,4.16,138.72
100998,2024/10/02,2024-10-08,Riyadh,online,bronze,29,19.26,0.023,16.62,553.97
102128,01/01/2024,2024-01-14,Riyadh,online,silver,5,37.8,,4.09,136.3
103346,09/16/2024,2024-09-29,Dammam,store,bronze,13,82.61,0.114,28.02,933.85
102594,2024/03/31,2024-04-04,Riyadh,store,silver,32,19.14,0.199,14.89,496.47
104818,7 Jun 2025,2025-06-09,Jeddah,online,gold,21,21.55,,8.82,294.0
101286,6 Apr 2024,2024-04-11,Tabuk,store,gold,17,17.96,0.201,7.18,239.37
104024,02/14/2024,2024-02-28,Tabuk,online,silver,10,8.35,0.13,2.14,71.19
101015,31 Jan 2025,2025-02-02,Jeddah,online,bronze,5,35.19,0.039,5.05,168.42
101291,01/14/2024,2024-01-17, Jeddah,online,silver,14,22.41,,6.71,223.58
104012,7 Apr 2024,2024-04-18,riyadh,online,silver,27,23.06,0.195,15.2,506.82
102952,2024-07-13,2024-07-22,Dammam,online,bronze,27,39.91,0.116,28.81,960.28
103872,2025-04-29,2025-05-07,Riyadh,phone,silver,34,76.07,,65.12,2170.66
104099,09/01/2024,2024-09-08,dammam ,online,bronze,10,60.04,0.182,14.84,494.51
100205,2025-01-05,2025-01-16,Riyadh ,online,bronze,27,22.74,0.226,14.34,477.95
100701,06/11/2024,2024-06-24,Riyadh,phone,bronze,11,47.76,,11.67,388.98
102878,2024-03-07,2024-03-19,Jeddah,store,bronze,14,50.72,0.079,19.56,652.11
103912,2024-11-07,2024-11-19, Jeddah,phone,bronze,6,42.29,,7.47,249.03
100572,12 Feb 2024,2024-02-13,Abha,store,bronze,29,28.03,0.072,22.37,745.78
103684,2025/06/17,2025-07-01,Jeddah,store,bronze,33,26.11,0.127,22.36,745.31
103140,25 Feb 2024,2024-02-28,Jeddah,online,bronze,18,29.69,0.082,14.64,488.04
100406,03/28/2024,2024-04-04,Abha,phone,gold,13,34.16,,10.41,346.94
100459,2024/08/06,2024-08-18,abha,online,silver,36,23.39,,16.1,536.67
102329,04/08/2025,2025-04-17,Jeddah,online,bronze,28,73.0,0.133,52.81,1760.31
103628,06/27/2024,2024-07-08,Dammam,store,bronze,38,9.58,0.197,8.77,292.21
101759,2 Apr 2025,2025-04-03,TABUK ,online,silver,3,23.78,,1.53,51.14
102911,12/29/2024,2025-01-12,dammam ,online,bronze,24,35.22,0.072,24.23,807.7
103735,2025-04-10,2025-04-23,Riyadh,store,bronze,20,17.99,0.097,9.75,324.95
104154,2024/04/26,2024-05-02, Jeddah,online,gold,27,33.76,0.215,21.29,709.64
100505,11/07/2024,2024-11-09,Jeddah,online,bronze,24,108.47,0.009,76.27,2542.25
103104,2024/01/21,2024-01-22,DAMMAM,online,gold,3,54.04,0.125,4.47,149.09
104170,02/27/2025,2025-03-09,Jeddah,store,silver,18,16.68,0.099,7.93,264.46
104584,2024-06-26,2024-06-28,Tabuk,online,silver,3,40.39,0.144,3.15,104.84
104643,2025-01-30,2025-02-02,Jeddah,phone,silver,5,15.39,,2.0,66.59
101746,2024-02-12,2024-02-19,DAMMAM,online,bronze,6,44.3,0.034,7.49,249.75
100144,2025/03/31,2025-04-06,Jeddah,online,silver,40,25.23,0.268,21.92,730.83
104433,11 Nov 2024,2024-11-19,Abha,store,gold,32,57.41,,38.27,1275.53
101430,2025/04/29,2025-05-13,JEDDAH,online,bronze,10,122.75,0.142,32.23,1074.29
101935,2024/03/10,2024-03-12,Dammam,online,gold,23,11.38,,5.47,182.43
101209,2025/05/09,2025-05-22,Riyadh,store,gold,37,55.85,0.257,45.52,1517.27
103629,10 Feb 2025,2025-02-17,DAMMAM,online,bronze,3,14.09,0.021,1.21,40.36
101072,2024/12/23,2024-12-28,Dammam,online,bronze,2,45.23,0.133,2.34,78.07
104205,2024-08-23,2024-08-24,Dammam,store,bronze,2,39.68,0.034,2.32,77.29
104054,30 Aug 2024,2024-09-11, Jeddah,store,bronze,38,28.51,0.143,28.98,965.88
102353,2024/06/30,2024-07-01,Riyadh,store,silver,32,43.34,0.17,33.65,1121.63
102007,2025-06-20,2025-07-01,Jeddah,store,silver,36,28.67,0.223,24.43,814.42
104719,2024/10/13,2024-10-17,JEDDAH,online,silver,21,47.86,0.054,27.93,931.15
100471,25 Jan 2024,2024-01-27, Jeddah,online,bronze,8,47.42,,10.72,357.27
102733,2025/01/08,2025-01-22,Jeddah,online,silver,34,50.7,0.096,44.92,1497.28
104214,2024-08-27,2024-08-30,Riyadh,online,silver,17,20.61,0.216,8.41,280.35
102343,2024-09-22,2024-09-28,Dammam,online,bronze,35,22.75,0.169,19.44,647.84
101227,2024/12/09,2024-12-21, Jeddah,online,bronze,8,53.16,0.049,12.37,412.36
100100,04/09/2025,2025-04-23,tabuk,online,silver,35,47.7,0.248,37.58,1252.77
102654,2024/08/24,2024-08-29,Dammam,phone,bronze,27,71.11,,54.38,1812.64
102032,19 Nov 2024,2024-11-29,Jeddah,store,gold,18,39.8,,13.78,459.25
101239,06/11/2024,2024-06-12,Riyadh ,online,silver,31,47.22,0.085,39.35,1311.73
100312,2024/06/28,2024-07-09,Jeddah,phone,silver,7,26.82,,4.44,147.97
103929,2024/12/24,2024-12-29,Riyadh ,online,silver,10,62.2,0.188,14.82,493.94
100690,2 Dec 2024,2024-12-14, Jeddah,online,bronze,35,32.7,0.233,26.88,895.97
100183,06/07/2024,2024-06-12,Jeddah,store,bronze,20,93.97,,33.11,1103.58
101352,05/26/2024,2024-06-03,Abha,online,gold,29,21.57,0.205,14.49,482.95
100484,8 Apr 2025,2025-04-18,Riyadh ,online,silver,23,93.95,0.169,53.5,1783.36
102504,6 Nov 2024,2024-11-19,Abha,online,bronze,11,96.8,0.132,26.81,893.64
100289,28 Dec 2024,2025-01-03,Jeddah,phone,bronze,19,74.75,,36.02,1200.78
104389,2025/03/21,2025-03-26,DAMMAM,store,bronze,36,43.81,0.077,43.51,1450.4
101837,2024/09/19,2024-09-21,riyadh,online,silver,4,12.0,0.146,1.2,39.9
101611,05/10/2025,2025-05-23,Riyadh,online,bronze,14,32.58,0.253,10.24,341.32
102567,2024/07/02,2024-07-10,Riyadh,store,gold,27,15.48,0.157,10.87,362.43
104092,2025/03/07,2025-03-16,Dammam,online,bronze,25,48.07,0.069,32.99,1099.58
101877,25 Sep 2024,2024-10-08,riyadh,store,silver,5,73.09,0.129,9.55,318.41
103359,2 Jan 2024,2024-01-07,Dammam,online,gold,40,23.34,,22.64,754.76
104509,2025-04-15,2025-04-18,Dammam,store,bronze,3,83.99,0.001,7.73,257.79
103642,2024/09/29,2024-10-08,Riyadh,online,bronze,34,32.83,0.245,25.77,858.87
102756,2024-01-18,2024-01-23,Abha,store,gold,25,48.43,0.265,27.23,907.66
103530,5 Oct 2024,2024-10-17,Jeddah,phone,silver,32,26.24,,18.41,613.57
100848,2024-07-14,2024-07-16,Dammam,phone,silver,14,61.18,,22.65,755.11
103122,10 Apr 2025,2025-04-12,Riyadh ,store,silver,17,33.62,0.076,15.7,523.36
103315,2024-09-29,2024-10-03,Riyadh ,online,gold,11,47.85,0.142,13.47,448.98
104274,2025/04/05,2025-04-08,abha,online,silver,5,11.81,0.162,1.43,47.83
104088,06/08/2024,2024-06-11,Dammam,online,bronze,14,36.06,0.156,12.62,420.53
103792,08/08/2024,2024-08-21,Riyadh,store,silver,24,25.65,0.067,17.15,571.57
102159,2024/12/24,2025-01-04, Jeddah,phone,bronze,30,65.22,,46.86,1561.91
101612,2024-08-07,2024-08-11,Dammam,online,silver,33,73.65,0.224,55.16,1838.52
103696,2025-06-04,2025-06-08,Jeddah,store,bronze,13,40.68,0.077,14.96,498.57
101008,2024/07/17,2024-07-25,Riyadh,online,silver,1,30.29,0.075,0.85,28.37
104251,2024/06/14,2024-06-17,Jeddah,phone,bronze,22,36.9,,24.15,805.13
104792,28 Feb 2025,2025-03-11,Riyadh ,online,gold,3,37.44,0.14,2.92,97.19
102609,28 Feb 2025,2025-03-07,Dammam,online,bronze,20,33.11,,19.0,633.29
104234,2024-02-09,2024-02-15,Dammam,online,silver,5,29.61,0.225,3.42,114.15
101122,2025/01/04,2025-01-15,Riyadh,phone,gold,29,32.48,,22.33,744.31
104618,06/23/2025,2025-06-27,Jeddah,store,silver,29,21.96,0.06,18.9,629.9
104138,03/25/2024,2024-03-28,Abha,online,bronze,35,22.2,0.384,14.48,482.8
100726,21 Feb 2024,2024-03-02,Riyadh,store,gold,2,29.71,0.166,1.47,49.03
102447,9 May 2025,2025-05-20,Riyadh ,online,bronze,40,58.81,0.076,63.38,2112.59
104038,28 Oct 2024,2024-10-30,Abha,online,bronze,3,44.38,0.147,3.41,113.57
100331,11 Feb 2025,2025-02-25,Dammam,store,silver,39,5.35,0.101,5.68,189.44
103789,2024/06/27,2024-07-08,Jeddah,online,silver,7,263.33,0.184,46.1,1536.67
104103,2025/06/22,2025-06-24,Jeddah,online,bronze,6,40.36,,4.8,159.97
104246,16 Mar 2024,2024-03-30,Riyadh ,store,silver,24,64.94,0.206,37.59,1252.94
104369,09/22/2024,2024-09-28,Riyadh,phone,bronze,34,39.32,,37.3,1243.32
103094,11 Jan 2025,2025-01-24,Tabuk,online,bronze,1,65.69,0.125,1.7,56.61
101139,2024-05-20,2024-05-22,riyadh,online,silver,32,14.47,,10.45,348.22
102893,8 Aug 2024,2024-08-20,Dammam,online,bronze,4,58.66,0.152,5.97,199.04
104536,11/01/2024,2024-11-11,Riyadh,phone,bronze,19,17.46,,7.91,263.61
102015,2024/08/17,2024-08-30,Jeddah,online,bronze,8,130.37,,24.36,812.13
103905,2024/03/30,2024-04-09,JEDDAH,store,silver,15,43.68,0.196,14.88,495.96
102988,2025-05-03,2025-05-16,Jeddah,online,gold,11,22.27,0.168,6.23,207.8
102766,02/17/2024,2024-03-01,Tabuk,online,silver,4,43.77,0.107,4.64,154.62
104725,02/03/2024,2024-02-13,Riyadh,online,bronze,1,31.51,0.048,0.92,30.52
102132,2024/05/12,2024-05-20,DAMMAM,online,gold,7,14.06,0.163,2.57,85.7
104343,29 May 2025,2025-06-11,Jeddah,phone,bronze,30,34.03,,23.05,768.23
104457,05/01/2024,2024-05-12,Riyadh,phone,bronze,13,66.3,,23.74,791.46
103553,03/22/2024,2024-04-05, Jeddah,online,bronze,12,31.59,0.187,9.23,307.74
103185,16 Jun 2025,2025-06-30,Riyadh ,online,silver,10,39.02,,7.95,265.03
104186,2025-04-25,2025-05-01,Abha,store,silver,22,26.87,0.18,14.76,492.13
104564,14 Jan 2024,2024-01-27,Abha,online,silver,30,16.53,0.179,12.29,409.55
102834,2025-02-25,2025-03-02,Abha,online,silver,7,95.13,0.224,15.81,526.92
100783,2025/04/19,2025-05-01,Jeddah,online,silver,40,68.85,0.248,62.88,2096.0
104813,2024-07-28,2024-08-10,JEDDAH,online,silver,18,18.66,0.136,8.66,288.75
101270,03/05/2025,2025-03-15,JEDDAH,phone,bronze,30,163.09,,89.18,2972.69
102969,2025/01/24,2025-02-07,Jeddah,online,silver,26,36.4,0.188,23.36,778.61
101056,2024/11/17,2024-11-22,Dammam,online,silver,6,33.14,0.286,4.31,143.57
103500,2024/09/09,2024-09-20,Abha,phone,bronze,12,56.85,,18.44,614.56
104199,2024/09/01,2024-09-07,Riyadh,store,bronze,29,57.16,0.084,45.5,1516.64
100101,2024-09-11,2024-09-12,tabuk,online,silver,32,70.39,0.12,60.11,2003.7
100624,2025-01-30,2025-02-04,Jeddah,store,bronze,38,21.75,0.125,22.39,746.46
101552,2024/03/08,2024-03-13,Jeddah,store,bronze,11,66.82,0.09,19.76,658.78
101820,2025/05/24,2025-06-05,Dammam,store,bronze,2,52.55,0.058,2.98,99.36
104123,2024/09/30,2024-10-02,Tabuk,online,silver,6,19.73,0.11,3.14,104.6
102397,2025/01/20,2025-01-26,Riyadh,store,gold,36,10.93,0.202,9.31,310.2
100192,2024/08/28,2024-09-07,Riyadh,phone,silver,12,20.04,,6.29,209.74
103050,2025-02-08,2025-02-22,Riyadh,online,bronze,31,19.16,,13.42,447.31
102382,2025-06-25,2025-07-01,riyadh,store,bronze,35,26.73,,17.89,596.37
104279,2025/01/17,2025-01-29,Riyadh,store,bronze,25,51.62,,30.49,1016.4
100340,01/12/2024,2024-01-24,Tabuk,online,silver,18,29.83,0.133,13.78,459.49
103221,2025-02-27,2025-03-10,Riyadh,online,gold,15,9.12,0.39,2.49,82.96
101587,08/02/2024,2024-08-16,Jeddah,store,gold,23,40.03,0.192,22.11,736.89
103959,22 May 2024,2024-05-25,Riyadh,store,bronze,29,66.26,0.215,44.87,1495.65
102280,2025/04/17,2025-04-22,Dammam,store,bronze,28,68.38,0.02,56.95,1898.29
101156,2025-06-20,2025-06-30,Riyadh ,phone,silver,12,29.59,,6.71,223.76
103311,09/07/2024,2024-09-15,Tabuk,store,gold,28,27.4,0.311,16.19,539.56
104794,03/03/2024,2024-03-04,Tabuk,store,bronze,20,27.21,0.111,14.08,469.23
101073,30 Aug 2024,2024-09-07,Jeddah,online,bronze,25,59.31,,27.6,919.96
103266,15 Jan 2025,2025-01-22,Riyadh,online,bronze,35,49.46,0.024,49.83,1660.96
103916,5 Nov 2024,2024-11-12,Riyadh,phone,silver,6,37.35,,6.2,206.58
104871,17 May 2024,2024-05-29, Jeddah,online,bronze,34,52.75,0.011,53.83,1794.3
104441,10 Dec 2024,2024-12-18,riyadh,online,silver,5,11.85,0.108,1.61,53.68
102021,2024-12-21,2024-12-24,Dammam,online,bronze,2,14.41,0.018,0.88,29.35
103202,2024/08/28,2024-09-02,Tabuk,store,bronze,1,8.47,0.093,0.23,7.7
102078,01/04/2024,2024-01-12,Riyadh,phone,bronze,27,7.32,,5.5,183.29
101311,1 Sep 2024,2024-09-10,JEDDAH,phone,silver,33,116.68,,84.96,2832.07
101485,2024/04/25,2024-05-06,DAMMAM,store,silver,12,72.22,0.218,20.18,672.51
102460,28 Nov 2024,2024-11-30, Jeddah,store,gold,31,20.86,0.201,16.13,537.67
104137,2024/03/22,2024-03-24,Jeddah,online,bronze,15,39.14,0.074,16.45,548.31
101116,2024/01/01,2024-01-04,Riyadh,store,bronze,26,44.98,0.128,31.0,1033.28
101064,16 Oct 2024,2024-10-23,dammam ,online,silver,26,28.4,0.159,18.96,631.86
104775,2024-12-12,2024-12-15,Riyadh ,phone,bronze,8,15.55,,2.9,96.82
102459,2025/04/19,2025-04-24,Riyadh,phone,gold,39,51.75,,33.46,1115.33
100640,2024/07/04,2024-07-14,Abha,store,gold,13,199.44,,55.54,1851.22
103804,2024/08/27,2024-08-30,Riyadh ,online,silver,24,17.79,0.213,9.95,331.77
102669,2025/03/04,2025-03-10,Jeddah,phone,gold,39,21.47,,18.81,626.91
102666,2025-02-24,2025-03-07,Abha,online,gold,28,41.0,0.132,28.82,960.55
101237,2024-01-16,2024-01-22,Riyadh,online,gold,34,38.56,0.21,29.98,999.32
103073,17 Aug 2024,2024-08-22,abha,online,gold,11,48.76,0.249,11.89,396.33
102817,2025-01-13,2025-01-14,Riyadh,online,silver,34,92.16,0.2,76.44,2547.96
103129,2025/05/11,2025-05-23,dammam ,phone,bronze,13,47.51,,16.41,546.95
101584,2024/07/30,2024-08-08,Riyadh,online,silver,11,15.08,0.116,4.47,149.15
104045,12/06/2024,2024-12-19,Jeddah,store,gold,28,96.4,0.188,63.63,2121.09
104113,2024-01-09,2024-01-23,Dammam,phone,gold,7,55.1,,7.7,256.64
103284,2025-05-30,2025-06-11,Riyadh,store,bronze,16,93.34,0.025,42.75,1425.07
104671,28 Dec 2024,2025-01-07,Riyadh ,online,bronze,7,88.93,0.113,16.57,552.47
102366,2024-10-14,2024-10-28,DAMMAM,store,bronze,22,26.45,0.295,11.96,398.82
104357,2024/04/30,2024-05-05,Tabuk,phone,bronze,19,38.16,,19.39,646.17
103106,2025-05-13,2025-05-19,Dammam,phone,silver,35,9.31,,7.72,257.46
101219,2024-03-11,2024-03-22,Dammam,online,silver,23,52.31,0.127,32.79,1093.08
101338,26 Nov 2024,2024-12-10,Jeddah,store,gold,28,13.94,0.242,8.89,296.45
100809,2024/12/14,2024-12-25,JEDDAH,online,gold,7,9.53,0.125,1.74,58.05
104221,2025/01/24,2025-01-25,Riyadh,store,silver,27,36.18,0.127,25.67,855.54
104835,2 Feb 2024,2024-02-04,Riyadh,online,bronze,38,25.67,0.052,27.41,913.58
102485,01/09/2025,2025-01-15,Abha,phone,bronze,6,17.17,,2.98,99.27
104149,2024/12/19,2024-12-24,Jeddah,online,gold,19,116.5,0.17,55.6,1853.48
102263,18 Oct 2024,2024-10-20,JEDDAH,online,silver,15,49.26,0.224,16.78,559.39
102343,2024-09-22,2024-09-28,Dammam,online,bronze,35,22.75,0.169,19.44,647.84
101801,09/26/2024,2024-10-03,Dammam,store,bronze,23,49.83,0.071,31.54,1051.22
102946,08/14/2024,2024-08-20,Jeddah,store,gold,6,17.58,0.184,2.6,86.57
102682,07/24/2024,2024-08-04,Abha,store,silver,13,10.25,0.074,3.81,127.03
101732,2024-12-25,2025-01-03,Riyadh,online,silver,38,17.76,0.076,19.06,635.17
104575,3 Feb 2024,2024-02-04,Abha,online,silver,14,21.82,,6.92,230.8
101431,03/27/2024,2024-04-07,Tabuk,online,bronze,35,15.55,,10.51,350.43
102450,2024-03-30,2024-04-09,Jeddah,online,silver,6,17.9,0.19,2.62,87.18
104850,18 Mar 2025,2025-03-29,DAMMAM,phone,gold,8,26.82,,5.1,169.97
100470,01/26/2025,2025-02-03,Jeddah,online,silver,17,33.89,,11.76,392.15
102406,2024-01-11,2024-01-17,Riyadh ,online,gold,9,38.78,0.25,7.97,265.73
104593,2024-09-16,2024-09-29,Dammam,store,silver,4,10.48,0.269,0.9,30.1
100138,2024-06-21,2024-07-05,Jeddah,store,bronze,13,68.52,0.146,22.28,742.8
103116,2025-05-23,2025-06-05,Dammam,online,silver,5,99.28,,9.82,327.42
103241,2024/09/22,2024-09-30,Tabuk,online,bronze,1,41.95,0.114,1.1,36.56
101007,2024-05-06,2024-05-07,Tabuk,online,silver,14,64.18,,19.07,635.59
101614,2025/02/14,2025-02-28,Jeddah,phone,bronze,5,19.36,,2.91,97.08
100220,2024-10-21,2024-10-23, Jeddah,online,bronze,32,55.48,0.197,42.83,1427.74
101394,03/09/2025,2025-03-13,Riyadh,store,bronze,40,38.8,0.011,45.26,1508.64
104764,20 Nov 2024,2024-12-02,Jeddah,store,silver,8,52.37,0.147,10.58,352.62
100418,18 Dec 2024,2024-12-28,Dammam,store,silver,1,34.34,0.122,0.93,30.87
103043,12/20/2024,2024-12-23,dammam ,online,bronze,25,38.72,0.1,26.42,880.59
102340,2025-05-26,2025-06-03,Riyadh,store,gold,21,43.79,0.173,22.82,760.68
102805,29 Oct 2024,2024-11-01,Riyadh,online,silver,39,47.5,0.089,48.86,1628.62
104571,2024-09-10,2024-09-11,Riyadh ,online,silver,27,37.83,0.134,26.72,890.58
103147,08/24/2024,2024-09-05,Dammam,store,bronze,32,40.08,0.158,32.11,1070.46
101217,2024-06-21,2024-07-04,Riyadh,online,silver,17,26.61,0.373,8.26,275.19
101592,03/27/2024,2024-04-03,Riyadh,online,gold,17,19.51,0.185,8.18,272.57
103771,20 Apr 2024,2024-04-26,Tabuk,store,silver,16,8.53,0.174,3.44,114.57
100790,2024-09-01,2024-09-08,dammam ,online,silver,9,20.18,0.122,4.8,159.85
103166,08/31/2024,2024-09-06,Dammam,online,gold,8,63.48,0.19,12.27,409.02
101461,05/17/2025,2025-05-26,DAMMAM,online,silver,34,28.44,0.158,24.65,821.56
102591,2025/04/12,2025-04-20,Dammam,phone,bronze,27,29.04,,19.53,651.1
101933,20 Mar 2024,2024-03-23,Dammam,online,silver,25,54.6,0.228,31.03,1034.4
100247,03/20/2024,2024-03-27,Dammam,online,silver,7,25.88,0.195,4.26,142.08
100674,2025-06-25,2025-07-09,Dammam,online,silver,29,33.48,0.223,23.27,775.72
100221,2024/08/05,2024-08-08,Riyadh,online,bronze,38,16.34,0.198,14.96,498.66
103799,2024/05/06,2024-05-20,JEDDAH,phone,bronze,15,17.31,,7.43,247.63
101999,2025-02-17,2025-02-25,Abha,online,bronze,31,42.21,0.113,34.94,1164.62
101289,2025-05-03,2025-05-07,Jeddah,online,bronze,17,9.88,0.232,3.83,127.75
102307,14 May 2025,2025-05-24,Jeddah,online,gold,35,20.34,0.228,16.72,557.5
101588,04/11/2024,2024-04-12,JEDDAH,online,gold,16,35.53,0.149,14.81,493.68
102762,2025-05-19,2025-05-21,tabuk,store,silver,22,33.26,,18.53,617.71
103085,2024-06-06,2024-06-17,Dammam,online,bronze,29,201.66,0.128,153.15,5105.12
102344,2024/02/18,2024-02-27,Riyadh,store,bronze,7,69.44,0.043,14.21,473.62
100943,2025/02/05,2025-02-15,riyadh,online,silver,18,44.95,0.154,21.26,708.63
100672,2025-01-29,2025-02-02,Jeddah,store,gold,8,12.97,0.138,2.63,87.55
104602,2024/07/16,2024-07-30,Tabuk,online,silver,2,95.85,0.359,3.76,125.24
100302,2025/03/23,2025-03-26,Riyadh,online,gold,6,33.6,0.213,4.7,156.66
102158,03/02/2024,2024-03-11,riyadh,store,bronze,32,29.17,0.114,24.87,828.92
101742,04/04/2025,2025-04-14,Riyadh,online,bronze,22,94.68,0.206,50.92,1697.33
103296,2025-06-19,2025-06-21,tabuk,online,bronze,34,31.62,0.054,29.59,986.49
102119,25 Feb 2025,2025-03-04,Riyadh ,online,bronze,31,85.06,0.188,63.79,2126.34
101201,10 Feb 2025,2025-02-18,Jeddah,online,silver,40,29.93,0.135,31.05,1035.05
104648,2025-06-14,2025-06-17,Riyadh,store,bronze,28,124.99,0.186,86.31,2876.93
104704,05/21/2024,2024-05-24,JEDDAH,online,gold,38,16.91,0.148,16.66,555.21
104699,19 Nov 2024,2024-11-20,Jeddah,store,gold,14,38.7,0.131,14.17,472.49
101538,04/03/2025,2025-04-14,Dammam,phone,silver,32,44.71,,28.34,944.64
102900,02/17/2025,2025-02-26,JEDDAH,online,silver,3,52.2,0.081,4.26,141.89
104836,04/03/2025,2025-04-14,Abha,store,gold,7,65.32,0.198,10.98,365.96
104141,27 Jan 2025,2025-02-04,Jeddah,online,silver,15,30.83,,10.29,343.11
101652,2024-12-08,2024-12-14,Riyadh ,online,bronze,36,108.95,0.146,96.91,3230.24
100823,06/15/2024,2024-06-28,Riyadh,online,silver,10,97.35,0.049,27.51,917.06
103590,2024-02-24,2024-03-04,Riyadh,store,silver,34,19.57,,14.38,479.47
